International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2022-141Z,,Starlink 5228?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141Y,,Starlink 5122?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AH,,Starlink 5238?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AK,,Starlink 5281?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AL,,Starlink 4619?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AM,,Starlink 5268?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AN,,Starlink 5263?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AP,,Starlink 5271?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AQ,,Starlink 5258?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AR,,Starlink 5237?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141BE,,Starlink 5259?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AS,,Starlink 5234?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1214,[deorbited],4/15/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141Q,,Starlink 5229?,USA,10/28/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1302,[deorbited],5/16/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-141AJ,,Starlink 5182?,USA,10/28/2022,[------],Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1216,[deorbited],6/24/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2022-140A],3626-2022-018,Progress MS-21?,Russian Federation,10/26/2022,,Yes,ST/SG/SER.E/1081,ST/SG/SER.E/1103,deorbited,2/19/2023,"Delivery to the International Space Station of fuel, water, oxygen, air, food, scientific equipment and other consumable materials required for the crew, scientific experiments and operation of the Station",------,
[2022-139D],3625-2022-017,SKIF D?,Russian Federation,10/22/2022,,Yes,ST/SG/SER.E/1081,,in orbit,,Experimental,------,
[2022-139B],3623-2022-017,Gonets- M No. 34?,Russian Federation,10/22/2022,,Yes,ST/SG/SER.E/1081,,in orbit,,Work as part of a low-orbit satellite communications system,------,
[2022-139C],3624-2022-017,Gonets M No. 35?,Russian Federation,10/22/2022,,Yes,ST/SG/SER.E/1081,,in orbit,,Work as part of a low-orbit satellite communications system,------,
[2022-139A],3622-2022-017,Gonets M No. 33?,Russian Federation,10/22/2022,,Yes,ST/SG/SER.E/1081,,in orbit,,Work as part of a low-orbit satellite communications system,------,
2022-138D,54116,OWLID000432 (SL0497)?[ONEWEB 0497],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138E,54117,OWLID000433 (SL0499)?[ONEWEB 0499],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138C,54115,OWLID000431 (SL0495)?[ONEWEB 0495],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138A,54113,OWLID000429 (SL0490)?[ONEWEB 0490],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AG,54143,OWLID000459 (SL0525)?[ONEWEB 0525],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AD,54140,OWLID000456 (SL0522)?[ONEWEB 0522],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AJ,54145,OWLID000461 (SL0529)?[ONEWEB 0529],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AL,54147,OWLID000463 (SL0535)?[ONEWEB 0535],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AM,54148,OWLID000464 (SL0536)?[ONEWEB 0536],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AK,,OWLID000462 (SL0531)?[ONEWEB 0531],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AF,54142,OWLID000458 (SL0524)?[ONEWEB 0524],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AE,54141,OWLID000457 (SL0523)?[ONEWEB 0523],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138F,54118,OWLID000434 (SL0500)?[ONEWEB 0500],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138G,54119,OWLID000435 (SL0501)?[ONEWEB 0501],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138B,54114,OWLID000430 (SL0492)?[ONEWEB 0492],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138L,54123,OWLID000439 (SL0505)?[ONEWEB 0505],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AH,54144,OWLID000460 (SL0526)?[ONEWEB 0526],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AA,54137,OWLID000453 (SL0519)?[ONEWEB 0519],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AB,54138,OWLID000454 (SL0520)?[ONEWEB 0520],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138AC,54139,OWLID000455 (SL0521)?[ONEWEB 0521],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138J,54121,OWLID000437 (SL0503)?[ONEWEB 0503],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138U,54131,OWLID000447 (SL0513)?[ONEWEB 0513],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138V,54132,OWLID000448 (SL0514)?[ONEWEB 0514],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138K,54122,OWLID000438 (SL0504)?[ONEWEB 0504],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138N,54125,OWLID000441 (SL0507)?[ONEWEB 0507],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138Z,54136,OWLID000452 (SL0518)?[ONEWEB 0518],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138X,54134,OWLID000450 (SL0516)?[ONEWEB 0516],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138H,54120,OWLID000436 (SL0502)?[ONEWEB 0502],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138M,54124,OWLID000440 (SL0506)?[ONEWEB 0506],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138P,54126,OWLID000442 (SL0508)?[ONEWEB 0508],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138Q,54127,OWLID000443 (SL0509)?[ONEWEB 0509],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138R,54128,OWLID000444 (SL0510)?[ONEWEB 0510],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138S,54129,OWLID000445 (SL0511)?[ONEWEB 0511],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138T,54130,OWLID000446 (SL0512)?[ONEWEB 0512],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138W,54133,OWLID000449 (SL0515)?[ONEWEB 0515],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
2022-138Y,54135,OWLID000451 (SL0517)?[ONEWEB 0517],United Kingdom,10/22/2022,,Yes,ST/SG/SER.E/1083,,in orbit,,Communications satellite,State of registry notes that given Basic Orbital Parameters are for the intended final orbit which should be achieved by 30 July 2023.,
[2022-137A],3620-2022-016,Cosmos 2561?,Russian Federation,10/21/2022,,Yes,ST/SG/SER.E/1081,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
2022-137A,3621-2022-016,Cosmos 2562?,Russian Federation,10/21/2022,,Yes,ST/SG/SER.E/1081,ST/SG/SER.E/1164,decayed,11/8/2023,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,Reported by the State of registry as carrying international designator 2022-137A in ST/SG/SER.E/1164.,
2022-136G,,Starlink 5216?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1130,[deorbited],4/6/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AE,,Starlink 5175?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136U,,Starlink 5223?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1227,[deorbited],8/28/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136A,,Starlink 5195?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136B,,Starlink 5189?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136D,,Starlink 5163?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136C,,Starlink 5176?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136E,,Starlink 5158?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136F,,Starlink 5226?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136H,,Starlink 5167?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136J,,Starlink 5173?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136L,,Starlink 5209?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136M,,Starlink 5170?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136P,,Starlink 5172?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136Q,,Starlink 5187?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136K,,Starlink 5169?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136R,,Starlink 5151?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136V,,Starlink 5181?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136W,,Starlink 5168?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136Y,,Starlink 5146?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136Z,,Starlink 5192?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136S,,Starlink 5174?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136T,,Starlink 5222?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136N,,Starlink 5225?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AA,,Starlink 5212?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AB,,Starlink 5201?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AC,,Starlink 5171?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AF,,Starlink 5160?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AG,,Starlink 5165?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AH,,Starlink 5210?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AR,,Starlink 5177?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AJ,,Starlink 5178?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AK,,Starlink 5183?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AL,,Starlink 5166?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AM,,Starlink 5211?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AN,,Starlink 5184?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AP,,Starlink 5153?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AQ,,Starlink 5143?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AZ,,Starlink 5217?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AS,,Starlink 5221?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AV,,Starlink 5219?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AT,,Starlink 5190?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AU,,Starlink 5213?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AW,,Starlink 5193?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AX,,Starlink 5188?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136BA,,Starlink 5198?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AY,,Starlink 5197?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136BE,,Starlink 5200?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136BB,,Starlink 5185?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136BC,,Starlink 5204?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136BF,,Starlink 5203?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136BD,,Starlink 5179?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136X,,Starlink 5144?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1270,[deorbited],1/9/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-136AD,,Starlink 5138?,USA,10/20/2022,,Yes,ST/SG/SER.E/1086,,[deorbited],[2025-11-24],Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-134A,,EUTELSAT HOTBIRD 13F?,France,10/15/2022,+013.0 degrees East,Yes,ST/SG/SER.E/1113,,in GSO,,Telecommunications satellite,------,
[2022-135A],3619-2022-015,Cosmos 2560?,Russian Federation,10/15/2022,,Yes,ST/SG/SER.E/1081,ST/SG/SER.E/1090,decayed,12/10/2022,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
2022-133A,,Yaogan 36 Group-02 Satellite-A (Yaogan-36-A 02)?,China,10/14/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-133B,,Yaogan 36 Group-02 Satellite-B (Yaogan-36-B 02)?,China,10/14/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-133D,,Yaogan-36 Group-02 Satellite-C (Yaogan-36-C 02)?,China,10/14/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
[2022-131A],,?[ANGOSAT 2],[(for Angola)],[2022-10-12],[+023.0 degrees East],No,,,[in GSO],,------,Not registered with the United Nations.,
[2022-132A],,?[HJ 2E],[China],[2022-10-12],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2022-130A],3618-2022-014,Cosmos 2559 (GLONASS-K No. 17L)?,Russian Federation,10/10/2022,,Yes,ST/SG/SER.E/1081,,in orbit,,The dual-use space object is intended to perform tasks on behalf of the Ministry of Defence of the Russian Federation and to support the socioeconomic development of the Russian Federation,------,
2022-129A,,Advanced Space-based Solar Observatory (ASO-S)?,China,10/8/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Solar observation,------,
2022-128B,,Galaxy 34?,USA,10/8/2022,[-129.0 degrees East],Yes,ST/SG/SER.E/1086,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-128A,,Galaxy 33?,USA,10/8/2022,[-133.0 degrees East],Yes,ST/SG/SER.E/1086,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-127A,,OTB-3-GAzelle?,USA,10/7/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1089,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Mentioned by New Zealand in ST/SG/SER.E/1089.,
[2022-126B],,?[CENTISPACE 1-S6],[China],[2022-10-07],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2022-126A],,?[CENTISPACE 1-S5],[China],[2022-10-07],,No,,,[in orbit],,------,Not registered with the United Nations.,
2022-124A,,Dragon Endurance 2?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1117,[recovered],3/12/2023,Reusable space transportation systems,------,
2022-125J,,Starlink 5157?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1215,[deorbited],5/23/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AP,,Starlink 5105?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1215,[deorbited],5/15/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125BC,,Starlink 5116?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1215,[deorbited],5/25/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AC,,Starlink 5075?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,ST/SG/SER.E/1227,[deorbited],8/22/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125F,,Starlink 4468?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125G,,Starlink 4567?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125H,,Starlink 4639?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125B,,Starlink 4578?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125K,,Starlink 5156?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125BB,,Starlink 5098?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125BA,,Starlink 5126?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AV,,Starlink 5132?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AX,,Starlink 5099?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125AZ,,Starlink 5124?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-125BD,,Starlink 5055?,USA,10/5/2022,,Yes,ST/SG/SER.E/1086,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
