International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2021-059U,,SpaceBEE 109 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1213,decayed,3/6/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059W,,SpaceBEE 110 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1213,decayed,3/6/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059R,,SpaceBEE 107 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1213,decayed,3/1/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059E,,SpaceBEE 100 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1213,decayed,3/14/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059K,,SpaceBEE 103 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1213,decayed,3/12/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059T,,SpaceBEE 105 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1213,decayed,3/12/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059M,,SpaceBEE 104 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1213,decayed,3/9/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059AH,,GNOMES 2 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1215,decayed,5/10/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059A,,Starlink 3003 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1227,[deorbited],8/30/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2021-059AV],2021-LT-03,D2 / Atlacom-1 ,Lithuania,6/30/2021,,Yes,ST/SG/SER.E/1009,,in orbit,,Satellite services and technology demonstration,------,
2021-059B,,Starlink 3004 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059BE,,Hawk 3B ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059AJ,,YAM 2 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059AN,,YAM 3 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059CF,,Astro Digital Demo 9 (Aurora) ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059C,,Starlink 3005 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059CH,,Sherpa FX2 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059AE,,Mandrake 2 Able ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059AF,,Mandrake 2 Baker ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059CA,,Astro Digital Demo 8 (Tenzing) ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059CG,,Hawk 3A ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059BX,,Hawk 3C ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-058F,,BRIK II [(BRIK 2)],Netherlands,6/30/2021,-,Yes,ST/SG/SER.E/1030,,in orbit,,Demonstration satellite for military purpose,------,Link
2021-059X,D-R090,TUBIN ,Germany,6/30/2021,,Yes,ST/SG/SER.E/1014,,in orbit,,Satellite is for the demonstration of an infrared payload for remote sensing of vegetation fires,Estimated year when space object is no longer functional provided by State of registry in ST/SG/SER.E/1014.,
2021-059AM,FIN-13-SAT-2021,ICEYE X12 ,Finland,6/30/2021,,Yes,ST/SG/SER.E/1015,,in orbit,,"Earth observation satellite, carrying a synthetic aperture radar. Data will be provided commercially.",------,
2021-059AQ,FIN-15-SAT-2021,ICEYE X15 ,Finland,6/30/2021,,Yes,ST/SG/SER.E/1015,,in orbit,,"Earth observation satellite, carrying a synthetic aperture radar. Data will be provided commercially.",------,
2021-059AP,FIN-14-SAT-2021,ICEYE X13 ,Finland,6/30/2021,,Yes,ST/SG/SER.E/1015,,in orbit,,"Earth observation satellite, carrying a synthetic aperture radar. Data will be provided commercially.",------,
2021-059AR,FIN-12-SAT-2021,ICEYEX11 ,Finland,6/30/2021,,Yes,ST/SG/SER.E/1015,,in orbit,,"Earth observation satellite, carrying a synthetic aperture radar. Data will be provided commercially.",------,
2021-059AX,,Faraday Phoenix ,United Kingdom,6/30/2021,,Yes,ST/SG/SER.E/1022,,in orbit,,"Faraday Phoenix is a fully commercial in-orbit demonstration / early service satellite which accommodates payloads from a range of commercial customers. It is the first in a series of high value, hosted payload missions for technology and early service demonstrations. It is a 6U cubesat based on the GomSpace heritage bus as flown for the GOMX-4 mission and embarks a number of payloads",------,Link
[2021-059CE],, [ASTROCAST 0203],[(for Switzerland)],[2021-06-30],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2021-059CD],, [ASTROCAST 0201],[(for Switzerland)],[2021-06-30],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2021-059CK],, [ASTROCAST 0205],[(for Switzerland)],[2021-06-30],,No,,,[in orbit],,------,Not registered with the United Nations.,
2021-059AG,,PACE 1 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2021-059CB],, [ASTROCAST 0204],[(for Switzerland)],[2021-06-30],,No,,,[decayed],[2025-02-25],------,Not registered with the United Nations.,
[2021-059CL],, [ASTROCAST 0202],[(for Switzerland)],[2021-06-30],,No,,,[decayed],[2025-05-08],------,Not registered with the United Nations.,
2021-059AA,,LINCS 2 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1302,decayed,5/6/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059AK,,ION SCV-003 Dauntless David ,(for Italy),6/30/2021,,Yes,ST/SG/SER.E/1228,,[decayed],[2024-12-09],"Commercial / operations/ technology demonstration. The ION-SCV 003 Dauntless David hosted seven CubeSats to be deployed once in orbit. It also hosted a number of non-deployable experiments. CubeSats released by ION-SCV 003 on behalf of EnduroSat: SPARTAN (NORAD ID: 48964), QMR-KWT (NORAD ID: 48943). CubeSats released by ION-SCV 003 on behalf of ISISPACE Group: Napa-2 (NORAD ID: 48963), W-Cube (NORAD ID: 48965), Ghalib (NORAD ID: 48962); CubeSat released by ION-SCV 003 on behalf of Elecnor Deimos: Nept-1 (NORAD ID: 48966).",The registration submission for this space object is presently being processed by the United Nations Secretariat.,Link
2021-059Z,,LINCS 1 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1290,[decayed],3/13/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059BM,,Lynk 06 (Shannon) ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1270,[deorbited],1/31/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-058H,,Gunsmoke J-4 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1214,decayed,4/9/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-059AD,,Umbra SAR 2001 ,USA,6/30/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1214,decayed,4/30/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2021-059CC],2021-B-SC-036,ARTHUR 1 ,Belgium,6/30/2021,,Yes,ST/SG/SER.E/1017,ST/SG/SER.E/1316,decayed,12/31/2025,"Testing and demonstration of subsystems, operations flows and data transmission, capture of geospatial images",-----,
[2021-057A],3570-2021-007,Progress MS-17 ,Russian Federation,6/29/2021,,Yes,ST/SG/SER.E/1007,ST/SG/SER.E/1032,deorbited,11/25/2021,"Delivery to the International Space Station of fuel, water, oxygen, air, food, scientific equipment and other consumable materials required for the crew, scientific experiments and operation of the Station",------,
2021-013F,,DhabiSat [(MYSAT 2)],United Arab Emirates,6/27/2021,,Yes,ST/SG/SER.E/1012,,[decayed],[2024-01-17],Technology demonstration (testing and validation of various attitude determination and control system pointing control strategies),Deployed from CYGNUS NG-15 (international designator 2021-013A). Date of launch is date of deployment.,
[2021-056A],3569-2021-006,Cosmos 2550 ,Russian Federation,6/25/2021,,Yes,ST/SG/SER.E/1007,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
1998-067SP,Mauritius,MIR SAT1 ,Mauritius,6/22/2021,,Yes,A/AC.105/INF/448,A/AC.105/INF/448/Add.1,decayed,4/18/2022,Capacity-building in space engineering for Mauritian professionals; receiving MIR-SAT1 beacons; assessing MIR-SAT1 on-board components status and plan mission; uploading mission tasks such as the taking of images of Mauritius and its exclusive economic zone by a 1.4-megapixel complementary metal oxide semiconductor (CMOS) imager module; downloading data from the satellite; testing island-to-island communication via digipeater,Date of launch is date of deployment from the ISS. Estimated date of re-entry provided by State of registry in A/AC.105/INF/448. International Designator amended in A/AC.105/INF/448/Add.1.,Link
1998-067SN,,G Satellite2 [BD 28],Japan,6/22/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,"Deployment of figurines and message display; take pictures of figurines, space, Earth and cheerful messages",Date of launch is date of deployment from the ISS.,
2021-055D,,Yaogan 30-AC ,China,6/18/2021,,Yes,ST/SG/SER.E/1033,,in orbit,,Remote sensing satellite,------,
2021-055A,,Yaogan 30-AA ,China,6/18/2021,,Yes,ST/SG/SER.E/1033,,in orbit,,Remote sensing satellite,------,
2021-055B,,Yaogan 30-AB ,China,6/18/2021,,Yes,ST/SG/SER.E/1033,,in orbit,,Remote sensing satellite,------,
[2021-055E],, [TIANQI 14],[China],[2021-06-18],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2021-053C],, [SHENZHOU 12 ORBITAL MODULE],[China],[2021-06-17],,No,,,[decayed],[2023-02-08],------,Not registered with the United Nations.,
2021-053A,,Shenzhou 12 [SZ 12],China,6/17/2021,,Yes,ST/SG/SER.E/1033,A/AC.105/1262,[recovered],[2021-09-17],Crewed spacecraft,Notification by China in A/AC.105/1262 of preventive collision avoidance on 1 July 2021 with Starlink-1095 (international designator 2020-001BK). Notification by the United States in ST/SG/SER.E/1265 that the United States Space Command did not estimate a significant probability of collision between the CSS and the referenced US spacecraft.,
,,,,,,,,A/AC.105/1265,,,,,
2021-054A,,NAVSTAR 81 (USA 319) ,USA,6/17/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-052C,,USA 318 ,USA,6/15/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-052B,,USA 317 ,USA,6/15/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-052A,,USA 316 ,USA,6/15/2021,,Yes,ST/SG/SER.E/1024,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
1998-067SM,,SOAR ,United Kingdom,6/14/2021,,Yes,ST/SG/SER.E/1002,ST/SG/SER.E/1056,decayed,3/14/2022,"The Satellite for Orbital Aerodynamics Research (SOAR) is to demonstrate aerodynamic materials (specifically materials which specularly reflect atomic oxygen in the free molecular flow environment), and aerodynamic attitude and orbit control. The payloads include an ion and neutral mass spectrometer to characterise the flow/atmospheric environment, and deployed steerable fins with different surface coatings to be used as aerodynamic surfaces.",Date of launch is date of deployment from the ISS.,
1998-067SL,,RamSat ,USA,6/14/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1086,decayed,10/12/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is date of deployment from the ISS.,
2021-051A,,Odyssey ,USA,6/13/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1096,decayed,12/18/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2021-050*],, [BEIJING-3 (BJ-3)],[China],[2021-06-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2021-050*],, [TIANJIAN (TJ)],[China],[2021-06-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2021-050*],, [YANGWANG 1 (YW-1)],[China],[2021-06-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2021-050*],, [HISEA 2 (HS-2)],[China],[2021-06-11],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
2021-049A,,XM 8 [(SXM 8)],USA,6/6/2021,[-115.0 degrees East],Yes,ST/SG/SER.E/1024,,in GSO,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-048A,,Dragon CRS-22 ,USA,6/3/2021,,Yes,ST/SG/SER.E/1024,ST/SG/SER.E/1024,[recovered],7/10/2021,Reusable space transportation systems,------,
2021-047A,,Fengyun 4B (FY-4B) ,China,6/2/2021,+123.5 degrees East,Yes,ST/SG/SER.E/1123,,in GSO,,"To ensure the continuity and stability of observation operations by China's geostationary meteorological satellites, obtain multi-spectral, high-frequency and high-precision quantitative observation data and images of the Earth's surface and clouds, observe the vertical structure of atmospheric temperature and humidity parameters, broadcast and distribute satellite images, remote sensing data and products, issue severe weather warning information, and provide observation data for space weather forecasting operations and research",------,
2021-046A,,Tianzhou 2 ,China,5/29/2021,,Yes,ST/SG/SER.E/1033,A/AC.105/1262,[deorbited],[2022-03-31],Cargo spacecraft,Notification by China in A/AC.105/1262 of preventive collision avoidance on 1 July 2021 with Starlink-1095 (international designator 2020-001BK) and 21 October 2021 with Starlink-2305 (international designator 2021-024N). Notification by the United States in ST/SG/SER.E/1265 that the United States Space Command did not estimate a significant probability of collision between the CSS and the referenced US spacecraft.,
,,,,,,,,A/AC.105/1265,,,,,
