International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2024-222Q,,Starlink-32568 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222T,,Starlink-32550 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222U,,Starlink-32507 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222N,,Starlink-32490 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222R,,Starlink-32462 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222W,,Starlink-32546 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222K,,Starlink-32626 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222G,,Starlink-32548 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222H,,Starlink-32525 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222J,,Starlink-32628 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222M,,Starlink-32488 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222D,,Starlink-32521 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222E,,Starlink-32549 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222L,,Starlink-32608 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222F,,Starlink-32535 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222X,,Starlink-32545 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-222Y,,Starlink-32554 ,USA,11/27/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-219E,,KINEIS-5B ,France,11/25/2024,,Yes,ST/SG/SER.E/1273,ST/SG/SER.E/1245,in orbit,,Internet of Things (IoT),The registration submission for this space object is presently being processed by the United Nations Secretariat. Mentioned by New Zealand in ST/SG/SER.E/1245.,
2024-219D,,KINEIS-5A ,France,11/25/2024,,Yes,ST/SG/SER.E/1273,ST/SG/SER.E/1245,in orbit,,Internet of Things (IoT),The registration submission for this space object is presently being processed by the United Nations Secretariat. Mentioned by New Zealand in ST/SG/SER.E/1245.,
2024-219A,,KINEIS-5C ,France,11/25/2024,,Yes,ST/SG/SER.E/1273,ST/SG/SER.E/1245,in orbit,,Internet of Things (IoT),The registration submission for this space object is presently being processed by the United Nations Secretariat. Mentioned by New Zealand in ST/SG/SER.E/1245.,
2024-219C,,KINEIS-5E ,France,11/25/2024,,Yes,ST/SG/SER.E/1273,ST/SG/SER.E/1245,in orbit,,Internet of Things (IoT),The registration submission for this space object is presently being processed by the United Nations Secretariat. Mentioned by New Zealand in ST/SG/SER.E/1245.,
2024-219B,,KINEIS-5D ,France,11/25/2024,,Yes,ST/SG/SER.E/1273,ST/SG/SER.E/1245,in orbit,,Internet of Things (IoT),The registration submission for this space object is presently being processed by the United Nations Secretariat. Mentioned by New Zealand in ST/SG/SER.E/1245.,
2024-220C,,Starlink-11387 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220A,,Starlink-11384 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220D,,Starlink-11389 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220E,,Starlink-11388 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220F,,Starlink-11345 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220B,,Starlink-11379 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220K,,Starlink-11367 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220R,,Starlink-33544 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220V,,Starlink-33559 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220Y,,Starlink-33551 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220X,,Starlink-33556 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220U,,Starlink-33557 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220W,,Starlink-33553 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220S,,Starlink-33555 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220H,,Starlink-11369 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220L,,Starlink-11386 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220N,,Starlink-33566 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220J,,Starlink-11303 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220M,,Starlink-11380 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220G,,Starlink-11381 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220Q,,Starlink-33562 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220P,,Starlink-33545 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-220T,,Starlink-33542 ,USA,11/25/2024,,Yes,ST/SG/SER.E/1242,,[deorbited],[2025-08-16],Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2024-218C],, [SIWEI GAOJING-2 04 (SUPERVIEW NEO-2 04)],[China],[2024-11-24],,No,,,[in orbit],,------,Not registered with the United Nations.,
[2024-218B],, [SIWEI GAOJING-2 03 (SUPERVIEW NEO-2 03)],[China],[2024-11-24],,No,,,[in orbit],,------,Not registered with the United Nations.,
2024-217A,,Starlink-11465 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217M,,Starlink-11467 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217N,,Starlink-11460 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217L,,Starlink-11472 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217P,,Starlink-32604 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217T,,Starlink-32619 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217S,,Starlink-32444 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217Q,,Starlink-32553 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217R,,Starlink-32603 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217U,,Starlink-32580 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217K,,Starlink-11463 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217E,,Starlink-11429 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217B,,Starlink-11426 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217G,,Starlink-11427 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217H,,Starlink-11456 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217D,,Starlink-11473 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217C,,Starlink-11454 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217F,,Starlink-11470 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217J,,Starlink-11474 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-217V,,Starlink-32617 ,USA,11/24/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216P,,Starlink-32618 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216K,,Starlink-32456 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216J,,Starlink-32510 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216R,,Starlink-32630 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216M,,Starlink-32491 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216N,,Starlink-32577 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216S,,Starlink-32599 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216Q,,Starlink-32598 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216L,,Starlink-32509 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216B,,Starlink-32582 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216C,,Starlink-32615 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216D,,Starlink-32592 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216E,,Starlink-32225 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216F,,Starlink-32595 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216A,,Starlink-32637 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216G,,Starlink-32477 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216H,,Starlink-32480 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216U,,Starlink-32492 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216X,,Starlink-32494 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216V,,Starlink-32496 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216Y,,Starlink-32408 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216W,,Starlink-32495 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216Z,,Starlink-32571 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-216T,,Starlink-32473 ,USA,11/21/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2024-215A],3790-2024-14,Progress MS-29 ,Russian Federation,11/21/2024,,Yes,ST/SG/SER.E/1238,ST/SG/SER.E/1301,deorbited,7/2/2025,"Delivery to the International Space Station of fuel, water, oxygen, air, food, scientific equipment and other consumable materials required for the crew, scientific experiments and operation of the Station",------,
2024-213K,,Starlink-11343 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213C,,Starlink-11326 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213G,,Starlink-11385 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213H,,Starlink-11396 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213F,,Starlink-11377 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213L,,Starlink-11411 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213D,,Starlink-11330 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213J,,Starlink-11393 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213E,,Starlink-11363 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213A,,Starlink-11433 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213B,,Starlink-11262 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213P,,Starlink-32520 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213N,,Starlink-11378 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213R,,Starlink-32334 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213V,,Starlink-32512 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213S,,Starlink-32504 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213T,,Starlink-32493 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213U,,Starlink-32561 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213M,,Starlink-11404 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-213Q,,Starlink-32539 ,USA,11/18/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2024-11-18 using UTC.,
2024-214A,,GSAT N2 ,India,11/18/2024,,Yes,ST/SG/SER.E/1323,,in GSO,,Communication satellite,The registration submission for this space object is presently being processed by the United Nations Secretariat.,
2024-212A,Jul-24,ADS-01 [OPTUS X (TD7)],Australia,11/17/2024,+095 degrees East,Yes,ST/SG/SER.E/1275,,in GSO,,The satellite shall provide the Commonwealth of Australia (CoA) multiband communications over the Indo-Pacific region. The satellite is used for defence communications purposes.,------,
[2024-211A],, [TIANZHOU 8],[China],[2024-11-15],,No,,,[in orbit],,------,Not registered with the United Nations.,
2024-210B,,Starlink-32372 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210C,,Starlink-32542 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210D,,Starlink-32458 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210F,,Starlink-32513 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210G,,Starlink-32514 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210A,,Starlink-32499 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210E,,Starlink-32487 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209U,,Starlink-32359 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209V,,Starlink-32566 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209M,,Starlink-11423 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209S,,Starlink-32583 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209Q,,Starlink-32585 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209K,,Starlink-11414 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209T,,Starlink-32273 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209N,,Starlink-11395 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209P,,Starlink-32572 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209R,,Starlink-32574 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209L,,Starlink-11424 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209E,,Starlink-11425 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209B,,Starlink-11337 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209D,,Starlink-11320 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209G,,Starlink-11421 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209J,,Starlink-11390 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209C,,Starlink-11353 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209F,,Starlink-11422 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209H,,Starlink-11410 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-209A,,Starlink-11407 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210X,,Starlink-32517 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210S,,Starlink-32586 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210T,,Starlink-32611 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210V,,Starlink-32606 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210Z,,Starlink-32560 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210U,,Starlink-32607 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210Y,,Starlink-32522 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210W,,Starlink-32578 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210M,,Starlink-32613 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210L,,Starlink-32450 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210R,,Starlink-32593 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210N,,Starlink-32610 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2024-210H,,Starlink-32498 ,USA,11/14/2024,,Yes,ST/SG/SER.E/1242,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
