International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2023-178F,,Starlink-30882 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178D,,Starlink-30914 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178E,,Starlink-30920 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178G,,Starlink-30915 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178A,,Starlink-30911 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178C,,Starlink-30910 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178B,,Starlink-30894 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178T,,Starlink-30916 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178V,,Starlink-30939 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178U,,Starlink-30937 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178R,,Starlink-30938 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178S,,Starlink-30868 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178X,,Starlink-30934 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-178W,,Starlink-30887 ,USA,11/20/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177F,,Starlink-30905 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177D,,Starlink-30832 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177G,,Starlink-30842 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177J,,Starlink-30878 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177E,,Starlink-30903 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177H,,Starlink-30858 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177L,,Starlink-30885 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177M,,Starlink-30890 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177K,,Starlink-30897 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177P,,Starlink-30904 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177Q,,Starlink-30918 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177W,,Starlink-30859 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177T,,Starlink-30889 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177V,,Starlink-30888 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177N,,Starlink-30909 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177S,,Starlink-30891 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177R,,Starlink-30892 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177U,,Starlink-30870 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177A,,Starlink-30901 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1215,[deorbited],5/2/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177B,,Starlink-30907 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177C,,Starlink-30896 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177X,,Starlink-30884 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-177Y,,Starlink-30852 ,USA,11/18/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-176A,,New-Generation Ocean Colour Monitoring Satellite (HY-3A) [(HAIYANG 3A (HY3 01))],China,11/16/2023,,Yes,ST/SG/SER.E/1237,,in orbit,,Ocean colour monitoring,The registration submission for this space object is presently being processed by the United Nations Secretariat.,
2023-175B,,MP06 (O3b mPOWER F6) ,United Kingdom,11/12/2023,,Yes,ST/SG/SER.E/1161,ST/SG/SER.E/1264,in orbit,,"mPOWER will extend SES’s MEO Ka-band services increasing capabilities such as flexibility, performance and scale thus increasing the scope of bandwidth-intensive network services and applications. System wide innovations will provide uncontended multi-gigabit links to deliver high-bandwidth services, offering differentiated services at cloud scale.",State of registry notes in ST/SG/SER.E/1264 that Astra (GB) Limited have taken ownership of satellites previously operated by O3b Limited.,
2023-175A,,MP05 (O3b mPOWER F5) ,United Kingdom,11/12/2023,,Yes,ST/SG/SER.E/1161,ST/SG/SER.E/1264,in orbit,,"mPOWER will extend SES’s MEO Ka-band services increasing capabilities such as flexibility, performance and scale thus increasing the scope of bandwidth-intensive network services and applications. System wide innovations will provide uncontended multi-gigabit links to deliver high-bandwidth services, offering differentiated services at cloud scale.",State of registry notes in ST/SG/SER.E/1264 that Astra (GB) Limited have taken ownership of satellites previously operated by O3b Limited.,
[2023-174CP],, [NINJASAT],[(for Japan)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174D],, [LEMUR 2 BASS],[USA],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174X],, [TIGER 5],[(for Rwanda)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174S],, [TIGER 6],[(for Rwanda)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174CJ],, [LEMUR 2 JK0903EM1407],[USA],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174CN],, [LEMUR 2 MJR092620],[USA],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174*],, [ORBASTRO TR-1],[(for Unknown)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations. International Designator pending assignment.,
[2023-174G],, [PLATERO],[(for Spain)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174*],, [HELLO TEST 2],[(for Türkiye)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations. International Designator pending assignment.,
[2023-174*],, [HELLO TEST 1],[(for Türkiye)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations. International Designator pending assignment.,
[2023-174C],, [ORBASTRO PC-1],[(for Unknown)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174*],, [OUTPOST MISSION 2],[USA],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations. International Designator pending assignment.,
2023-174*,MY012,SpaceANT-D ,Malaysia,11/11/2023,,Yes,A/AC.105/INF/459,,in orbit,,Demonstrates store-and-forward technology using a pico-satellite platform for research and educational purposes,------,
2023-174B,,MANTIS ,United Kingdom,11/11/2023,,Yes,ST/SG/SER.E/1174,,in orbit,,Earth observation,------,
[2023-174A],58256,Connecta T3.1 ,Türkiye,11/11/2023,,Yes,ST/SG/SER.E/1167,,in orbit,,Object-to-object and machine-to-machine communication tests. In-orbit demonstration.,------,
[2023-174N],58268,Connecta T3.2 ,Türkiye,11/11/2023,,Yes,ST/SG/SER.E/1168,,in orbit,,Object-to-object and machine-to-machine communication tests. In-orbit demonstration.,------,
2023-174AY,FIN-27-SAT-2023,ICEYE-X35 ,Finland,11/11/2023,,Yes,ST/SG/SER.E/1173,,in orbit,,"Earth observation satellite, carrying a synthetic aperture radar. Data will be provided commercially.",------,
2023-174AJ,FIN-25-SAT-2023,ICEYE-X31 ,Finland,11/11/2023,,Yes,ST/SG/SER.E/1173,,in orbit,,"Earth observation satellite, carrying a synthetic aperture radar. Data will be provided commercially.",------,
[2023-174L],DJ-2023-001,Djibouti-1A ,Djibouti,[2023-11-11],,Yes,St/SG/SER.E/1160,,in orbit,,Gathering of meteorological data transmitted by ground-based measurement stations,------,Link
[2023-174BV],,Observer-1A ,Republic of Korea,11/11/2023,,Yes,ST/SG/SER.E/1159,,in orbit,,Earth observation using a multi-spectral optics camera,------,
2023-174AB,58281,ÆTHER-1 [(AETHER 1)],Canada,11/11/2023,,Yes,ST/SG/SER.E/1221,,in orbit,,Data transfer and technology,------,
2023-174AV,58299,ÆTHER-2 [(AETHER 2)],Canada,11/11/2023,,Yes,ST/SG/SER.E/1221,,in orbit,,Data transfer and technology,------,
2023-174BT,,PROTOMETHEE-1 ,France,11/11/2023,,Yes,ST/SG/SER.E/1193,,in orbit,,------,The registration submission for this space object is presently being processed by the United Nations Secretariat.,
2023-174DH,,AAC-HSI-SAT3 ,United Kingdom,11/11/2023,,Yes,ST/SG/SER.E/1178,,in orbit,,Earth observation,------,
2023-174AS,,Pelican 3001 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AG,,Flock 4Q 30 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AE,,Flock 4Q 26 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AF,,Flock 4Q 31 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AM,,Falconsat-10 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AQ,,ICEYE-X34 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AN,,Umbra-08 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AD,,Flock 4Q 17 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AR,,SPACEVAN-001 ,France,11/11/2023,,Yes,ST/SG/SER.E/1193,,in orbit,,Orbital transfer vehicle,------,
2023-174CA,,Flock 4Q 13 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BR,,Flock 4Q 15 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BZ,,Flock 4Q 4 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BQ,,Flock 4Q 7 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BU,,Flock 4Q 9 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BS,,Flock 4Q 2 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AZ,,Flock 4Q 25 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BC,,Flock 4Q 22 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BE,,Flock 4Q 33 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AX,,Impulse-1 Mira ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BD,,Flock 4Q 23 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BA,,Flock 4Q 29 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AT,,Umbra-07 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2023-174AU],2023-B-SC-039,SPIP ,Belgium,11/11/2023,,Yes,ST/SG/SER.E/1155,,in orbit,,Test and demonstration of a versatile satellite platform,------,
2023-174Q,,Flock 4Q 1 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174R,,Flock 4Q 16 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174CB,,Flock 4Q 21 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174CD,,BRO-10 ,France,11/11/2023,,Yes,ST/SG/SER.E/1193,,in orbit,,Maritime surveillance,------,
2023-174J,,BRO-11 ,France,11/11/2023,,Yes,ST/SG/SER.E/1193,,in orbit,,Maritime surveillance,------,
2023-174AA,,Flock 4Q 28 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AC,,Flock 4Q 27 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BL,,Flock 4Q 24 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BF,,Flock 4Q 35 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BH,,Flock 4Q 14 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BN,,Flock 4Q 34 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BM,,Flock 4Q 6 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BK,,Flock 4Q 20 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174T,,Flock 4Q 11 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174V,,Flock 4Q 12 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174W,,GENMAT 1 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174U,,Flock 4Q 36 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174CH,,Lemur 2 Mango2A ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1242,decayed,11/5/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174CK,,Lemur 2 Mango2B ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1242,decayed,11/5/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174AP,FIN-26-SAT-2023,ICEYE-X32 ,Finland,11/11/2023,,Yes,ST/SG/SER.E/1173,ST/SG/SER.E/1207,[deorbited],[2025-04-02],"Earth observation satellite, carrying a synthetic aperture radar. Data will be provided commercially.",State of registry notes in ST/SG/SER.E/1207 that space object was no longer functional as of 28 February 2024 at 081000 UTC.,
2023-174AW,,ION SCV-013 Ultimate Hugo ,Italy,11/11/2023,,Yes,ST/SG/SER.E/1228,,in orbit,,"Commercial / Operations. ION SCV-013 Ultimate Hugo is the 13th commercial mission of a proprietary orbital transfer vehicle (OTV) ION Satellite Carrier (ION). ION SCV-013 Ultimate Hugo is a versatile and cost-effective OTV designed to precisely deploy satellites and perform orbital demonstrations of third-party payloads hosted onboard. CubeSats deployed: Clyde Intuition 1, Apogeo PICO-1, Odysseys, AlbaPOD1 (that released UNICORN-2J), AlbaPOD2 (that released UNICORN-2K, HADES-D, ROM-3), Cryptosat, Spire COO11, Clyde Wyvern3, Clyde VDES.",The registration submission for this space object is presently being processed by the United Nations Secretariat.,Link
[2023-174CF],, [LEMUR 2 THE-CLEANER],[USA],[2023-11-11],,No,,,[decayed],[2025-05-13],,Not registered with the United Nations.,
2023-174BW,,Flock 4Q 10 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1302,decayed,5/13/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174Y,,Flock 4Q 19 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,ST/SG/SER.E/1302,decayed,5/31/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BB,,Flock 4Q 18 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,ST/SG/SER.E/1270,[deorbited],1/11/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174Z,,Flock 4Q 8 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1287,[decayed],2/25/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174CM,BG-2023-01,PLATFORM-5 ,Bulgaria,11/11/2023,,Yes,ST/SG/SER.E/1295,ST/SG/SER.E/1295,[decayed],4/22/2025,Technological demonstration,The registration submission for this space object is presently being processed by the United Nations Secretariat.,
[2023-174CE],, [LEMUR 2 MARAPAMASM],[USA],[2023-11-11],,No,,ST/SG/SER.E/1290,[decayed],4/8/2025,,Not registered with the United Nations.,
2023-174CL,,Barry-1 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1188,ST/SG/SER.E/1290,[decayed],4/13/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BX,,Flock 4Q 5 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1290,decayed,4/22/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-174BG,,Flock 4Q 32 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1290,decayed,4/10/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2023-174H],, [LEMUR 2 GOOD-VIBES],[USA],[2023-11-11],,No,,,[decayed],[2025-05-29],,Not registered with the United Nations.,
[2023-174E],, [LEMUR 2 DILIGHTFUL],[USA],[2023-11-11],,No,,,[decayed],[2025-05-29],,Not registered with the United Nations.,
2023-174BJ,,Flock 4Q 3 ,USA,11/11/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1290,decayed,3/25/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2023-174BP],,KAFASAT ,Republic of Korea,11/11/2023,,Yes,ST/SG/SER.E/1163,,in orbit,,"Earth observation, satellite operations practice and education",------,
[2023-174M],, [LEMUR 2 SANITA-VETRA],[USA],[2023-11-11],,No,,ST/SG/SER.E/1302,decayed,6/6/2025,,Not registered with the United Nations.,
[2023-174CZ],,HERON Mk. II ,Canada,11/11/2023,,Yes,ST/SG/SER.E/1221,,in orbit,,Amateur radio satellite,International Designator pending assignment.,
[2023-174P],, [IRIS-C2],[(for Taiwan Province of China)],[2023-11-11],,No,,,in orbit,,,Not registered with the United Nations.,
2023-174AF,2024-003SK,Veronika (OM9VER) ,Slovakia,11/11/2023,,Yes,ST/SG/SER.E/1183,ST/SG/SER.E/1183/Add.2,decayed,8/14/2025,"Amateur radio activities, tests of technologies and scientific and technological experiments",Additional information concerning space object owner or operator provided in ST/SG/SER.E/1183/Add.1. International Designator provided by State of registry.,
,,,,,,,,ST/SG/SER.E/1183/Add.1,,,,,
[2023-174*],, [OMNI LER1],[USA],[2023-11-11],,No,,,in orbit,,,Not registered with the United Nations. International Designator pending assignment.,
[2023-174CQ],, [PEARL 1C],[(for Taiwan Province of China)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
[2023-174K],, [PEARL 1H],[(for Taiwan Province of China)],[2023-11-11],,No,,,[in orbit],,,Not registered with the United Nations.,
2023-173A,,Dragon CRS-29 ,USA,11/10/2023,,Yes,ST/SG/SER.E/1186,ST/SG/SER.E/1188,[recovered],12/22/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is 2023-11-10 using UTC.,
2023-172A,,CHINASAT 6E ,China,11/9/2023,,Yes,ST/SG/SER.E/1237,,in GSO,,????????,The registration submission for this space object is presently being processed by the United Nations Secretariat.,
2023-171Q,,Starlink-30854 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171L,,Starlink-30848 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171S,,Starlink-30886 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171N,,Starlink-30877 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171T,,Starlink-30850 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171M,,Starlink-30843 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171P,,Starlink-30864 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171R,,Starlink-30849 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171K,,Starlink-30847 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171B,,Starlink-30867 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171A,,Starlink-30861 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171C,,Starlink-30880 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171E,,Starlink-30860 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171G,,Starlink-30853 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171H,,Starlink-30866 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171J,,Starlink-30817 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171F,,Starlink-30879 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171D,,Starlink-30777 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171U,,Starlink-30823 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171V,,Starlink-30873 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171Y,,Starlink-30883 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2023-171X,,Starlink-30881 ,USA,11/8/2023,,Yes,ST/SG/SER.E/1186,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
