,,,,,,,,,,,,,
International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2020-074AT,,Starlink 1832 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074BH,,Starlink 1942 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074BM,,Starlink 1948 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074E,,Starlink 1892 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074B,,Starlink 1848 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074S,,Starlink 1924 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074V,,Starlink 1928 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AN,,Starlink 1945 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1050,[deorbited],1/29/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074BL,,Starlink 1947 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1071,[deorbited],4/30/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AG,,Starlink 1919 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1071,[deorbited],4/8/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074Z,,Starlink 1901 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1034,[deorbited],11/14/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074A,,Starlink-1847 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1024,[deorbited],7/14/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AJ,,Starlink 1935 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],8/24/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074Y,,Starlink 1897 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],8/23/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AL,,Starlink 1937 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],9/11/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AQ,,Starlink 1949 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],10/2/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074BJ,,Starlink 1943 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1041,[deorbited],12/20/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074U,,Starlink 1926 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1242,[deorbited],11/2/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074R,,Starlink 1923 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1249,[deorbited],12/2/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074BA,,Starlink 1899 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1239,[deorbited],10/15/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074W,,Starlink 1833 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,,[deorbited],[2025-05-17],Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074BB,,Starlink 1929 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1270,[deorbited],1/31/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AK,,Starlink 1936 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1270,[deorbited],1/30/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074X,,Starlink 1896 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1270,[deorbited],1/25/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AE,,Starlink 1917 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1287,[deorbited],2/21/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AY,,Starlink 1883 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1287,[deorbited],2/22/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AC,,Starlink 1906 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1287,[deorbited],2/25/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074C,,Starlink 1865 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1287,[deorbited],2/27/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074N,,Starlink 1920 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],4/30/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AS,,Starlink 1798 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/8/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074BG,,Starlink 1941 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/19/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AD,,Starlink 1916 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],4/18/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074AH,,Starlink 1932 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/26/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-074T,,Starlink 1925 ,USA,10/24/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/24/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073L,,Starlink 1774 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,[deorbited],[2024-01-28],Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AS,,Starlink 1811 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1186,[deorbited],11/18/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073H,,Starlink 1766 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1229,[deorbited],9/15/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BL,,Starlink 1831 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1071,[deorbited],4/2/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AQ,,Starlink 1809 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1076,decayed,6/5/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BE,,Starlink 1825 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1215,[deorbited],6/1/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073D,,Starlink 1717 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1227,[deorbited],8/24/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BK,,Starlink 1830 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BF,,Starlink 1826 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BJ,,Starlink 1829 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073C,,Starlink 1716 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073J,,Starlink 1772 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/971,[deorbited],12/27/2020,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073E,,Starlink 1718 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073K,,Starlink 1773 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073N,,Starlink 1776 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073M,,Starlink 1775 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AC,,Starlink 1795 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AE,,Starlink 1797 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AF,,Starlink 1799 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AG,,Starlink 1800 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AH,,Starlink 1801 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AJ,,Starlink 1802 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AN,,Starlink 1807 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AR,,Starlink 1810 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AM,,Starlink 1805 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AU,,Starlink 1814 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073A,,Starlink 1819 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/964,[deorbited],10/25/2020,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AV,,Starlink 1815 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AX,,Starlink 1817 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AW,,Starlink 1816 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073T,,Starlink 1784 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073Q,,Starlink 1780 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073V,,Starlink 1788 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073X,,Starlink 1790 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073Z,,Starlink 1792 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073W,,Starlink 1789 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073R,,Starlink 1781 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BH,,Starlink 1828 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BA,,Starlink 1821 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AZ,,Starlink 1820 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073U,,Starlink 1786 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1050,[deorbited],1/29/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BG,,Starlink 1827 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1034,[deorbited],11/11/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073G,,Starlink 1731 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1034,[deorbited],11/13/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BM,,Starlink 1841 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1010,[deorbited],5/28/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AD,,Starlink 1796 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],9/6/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073P,,Starlink 1778 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],9/4/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AB,,Starlink 1794 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],9/29/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BD,,Starlink 1824 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],10/3/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BC,,Starlink 1823 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1080,[deorbited],8/31/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073Y,,Starlink 1791 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1270,[deorbited],1/29/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073F,,Starlink 1720 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1270,[deorbited],1/6/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AT,,Starlink-1813 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1270,[deorbited],1/13/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AK,,Starlink 1803 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],4/24/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AP,,Starlink 1808 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],4/25/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AA,,Starlink 1793 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],4/20/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073B,,Starlink 1715 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1290,[deorbited],3/7/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AY,,Starlink-1818 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1302,[deorbited],6/24/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073BB,,Starlink 1822 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1313,[deorbited],9/3/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073AL,,Starlink 1804 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1216,[deorbited],6/9/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-073S,,Starlink 1783 ,USA,10/18/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1216,[deorbited],6/9/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2020-072A],3554-2020-009,Soyuz MS-17 ,Russian Federation,10/14/2020,,Yes,ST/SG/SER.E/962,ST/SG/SER.E/969,recovered,4/17/2021,"Delivery to the International Space Station of the crew of Expedition 64, consisting of Sergei Nikolaevich Ryzhikov (Russian Federation), commander of the crewed transport vehicle, and flight engineers Sergei Vladimirovich Kud-Sverchkov (Russian Federation) and Kathleen Rubins (United States of America)",------,
2020-071A,,Gaofen 13 ,China,10/11/2020,[+117.8 degrees East],Yes,ST/SG/SER.E/1033,,in GSO,,Remote sensing satellite,------,
2020-070R,,Starlink 1698 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1229,[deorbited],9/7/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AT,,Starlink 1650 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1146,[deorbited],6/27/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AE,,Starlink 1706 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1146,[deorbited],6/16/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070W,,Starlink 1649 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1117,[deorbited],3/24/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AP,,Starlink 1747 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1213,[deorbited],3/8/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070L,,Starlink 1692 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BC,,Starlink 1728 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070B,,Starlink 1648 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070D,,Starlink 1663 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AC,,Starlink 1680 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070X,,Starlink 1664 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AM,,Starlink 1741 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070K,,Starlink 1687 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070F,,Starlink 1672 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070G,,Starlink 1678 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070M,,Starlink 1693 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AD,,Starlink 1681 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070T,,Starlink 1700 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AS,,Starlink 1531 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AU,,Starlink 1660 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AW,,Starlink 1677 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AY,,Starlink 1683 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AZ,,Starlink 1705 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BF,,Starlink 1736 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BG,,Starlink 1737 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BJ,,Starlink 1746 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BB,,Starlink 1712 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070A,,Starlink 1644 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AA,,Starlink 1676 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AB,,Starlink 1679 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AF,,Starlink 1709 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AG,,Starlink 1714 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AK,,Starlink 1735 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AL,,Starlink 1740 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AJ,,Starlink 1733 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AH,,Starlink-1730 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070E,,Starlink 1668 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1055,[deorbited],2/10/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070H,,Starlink 1684 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1058,[deorbited],3/27/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AR,,Starlink 1753 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1071,[deorbited],4/30/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AN,,Starlink 1743 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1071,[deorbited],4/10/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BL,,Starlink 1754 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1071,[deorbited],4/17/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070BH,,Starlink 1744 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1024,[deorbited],7/18/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070J,,Starlink 1685 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1031,[deorbited],8/29/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070V,,Starlink 1702 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/995,[deorbited],3/6/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070Z,,Starlink 1674 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1041,[deorbited],12/12/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070AQ,,Starlink 1748 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1239,[deorbited],10/18/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070S,,Starlink 1699 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1239,decayed,10/19/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070N,,Starlink 1694 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1302,[deorbited],5/8/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-070C,,Starlink 1659 ,USA,10/6/2020,,Yes,ST/SG/SER.E/964,ST/SG/SER.E/1302,[deorbited],5/6/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
